prod_id,piece_count,set_name,prod_desc,prod_long_desc,list_price,num_reviews,play_star_rating,star_rating,val_star_rating,ages_10+,ages_10-14,ages_10-16,ages_10-21,ages_11-16,ages_12+,ages_12-16,ages_14+,ages_16+,ages_1½-3,ages_1½-5,ages_2-5,ages_4+,ages_4-7,ages_4-99,ages_5+,ages_5-12,ages_5-8,ages_6+,ages_6-12,ages_6-14,ages_7+,ages_7-12,ages_7-14,ages_8+,ages_8-12,ages_8-14,ages_9+,ages_9-12,ages_9-14,ages_9-16,theme_name_Angry Birds™,theme_name_Architecture,theme_name_BOOST,theme_name_Blue's Helicopter Pursuit,theme_name_BrickHeadz,theme_name_Carnotaurus Gyrosphere Escape,theme_name_City,theme_name_Classic,theme_name_Creator 3-in-1,theme_name_Creator Expert,theme_name_DC Comics™ Super Heroes,theme_name_DC Super Hero Girls,theme_name_DIMENSIONS™,theme_name_DUPLO®,theme_name_Dilophosaurus Outpost Attack,theme_name_Disney™,theme_name_Elves,theme_name_Friends,theme_name_Ghostbusters™,theme_name_Ideas,theme_name_Indoraptor Rampage at Lockwood Estate,theme_name_Juniors,theme_name_Jurassic Park Velociraptor Chase,theme_name_MINDSTORMS®,theme_name_Marvel Super Heroes,theme_name_Minecraft™,theme_name_Minifigures,theme_name_NEXO KNIGHTS™,theme_name_NINJAGO®,theme_name_Power Functions,theme_name_Pteranodon Chase,theme_name_SERIOUS PLAY®,theme_name_Speed Champions,theme_name_Star Wars™,theme_name_Stygimoloch Breakout,theme_name_T. rex Transport,theme_name_THE LEGO® BATMAN MOVIE,theme_name_THE LEGO® NINJAGO® MOVIE™,theme_name_Technic,country_AT,country_AU,country_BE,country_CA,country_CH,country_CZ,country_DE,country_DN,country_ES,country_FI,country_FR,country_GB,country_IE,country_IT,country_LU,country_NL,country_NO,country_NZ,country_PL,country_PT,country_US,review_difficulty_Average,review_difficulty_Challenging,review_difficulty_Easy,review_difficulty_Very Challenging,review_difficulty_Very Easy,review_difficulty_unknown
60052,0.4620539751045535,Cargo Train,Move heavy goods across LEGO® City with the Cargo Train!,"Move heavy goods – and animals! – around the city with the super-powerful LEGO® City Cargo Train! This awesome motorized train with 4-channel, 7-speed, infrared remote control can transport almost anything. So it’s your job to make sure the cargo is in the right place at the right time to keep the city running smoothly. Attach the cattle wagon and 2 cargo wagons together and pull them around the circular rail track with the locomotive. Operate the forklift to move the pallets safely between the wagons and truck. Keep track of all the cargo leaving and arriving in the office at the impressive cargo train station. There you can use the sliding overhead crane with hook to move heavy cargo between vehicles or onto the ground. With so many play functions and cool features, this really is the ultimate set for train enthusiasts! Includes 4 minifigures: forklift driver, train driver, farmer and a truck driver.
Build your Cargo Train, featuring a crane with hook to load and unload heavy cargo, multiple cars and full circular train track!
Includes four minifigures: forklift driver, train driver, truck driver and farmer
LEGO City toys are compatible with all LEGO construction sets for creative building
Locomotive measures 3” high, 11” long and 2” wide. Cattle wagon measures 2” high, 5” wide and 2” deep. Fuel wagon is 3” high, 9” long and 2” wide
Cable drum wagon measure 3” high, 8” long and 2” wide. Truck measures 2” high, 5” long and 2” wide. Forklift measures 3” high, 4” long and 1” wide
888 pieces – For boys and girls ages 6 to 12",199.99,0.45029479106905274,0.5646011559178206,-0.25295406589480335,-0.6869036686726487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60051,0.12760151646443982,High-speed Passenger Train,Get around LEGO® City fast in the High-speed Passenger Train!,"Travel around the city in no time with the motorized LEGO® City High-speed Passenger Train! Operate the 8-channel, 7-speed infrared remote control to power around the curved tracks at top speed. This streamlined, super-efficient train has a high-speed front profile and electricity contact points on top. Lift off the roof of the front car to place the driver inside at the cool dashboard and open the passenger cars to access the seats and tables. Wait for the train with the traveler at the way station, and pedal safely across the crossing with the cyclist once the train has gone past. Includes 3 minifigures: train driver, traveler and a cyclist.
Build your own High-speed Passengre train, featuring a motorized locomotive with 8-channel, 7-speed infared remote control, removable roofs on locomotive and cars, and more!
Way station features small platform with 2 seats, map of train services, warning sign, lights and a crossing
Includes three minifigures: train driver, traveler and cyclist
LEGO City toys are compatible with all LEGO construction sets for creative building
High-speed passenger train in total measures over 4” high, 30” long and 1” wide. Front and rear cars each measure over 4” high, 10” long and 1” wide. Middle car measures 3” high, 8” long and 1” wide
Curved rail tracks each measure over 5” long and 2” wide. Straight rail tracks each measure over 5” long and 2” wide. Way station measure 2” high, 7” wide and 5” deep
610 pieces – For boys and girls ages 6 to 12",149.99,0.7123033432117855,0.041795587741085646,-0.25295406589480335,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60162,0.8975640111754929,Jungle Air Drop Helicopter,Haul in fresh supplies at the exploration site!,"Keep your camp well-supplied in the LEGO® City jungle with the Jungle Air Drop Helicopter, featuring 2 spinning rotors, a clamp system to carry the pallet platform or truck, work tower with rotating crane, riverboat that holds 2 pallets or motorbikes, a temple, collapsible bridge, movable statue, buildable Venus flytrap and a 4x4 truck with winch. Includes 7 minifigures, plus tiger, crocodile and 2 spider figures.
Includes 7 minifigures: riverboat captain, helicopter pilot, 3 explorers and 2 base camp workers, plus tiger, crocodile and 2 spider figures.
Features a side-by-side rotor helicopter, work tower, pallet transporter, 2 motorbikes, riverboat, buildable Venus flytrap, and a temple and bridge build.
Helicopter features a switch-activated clamp system to carry the included pallet platform or 4x4 truck with winch.
Work tower features a rotating and elevating crane arm.
Pallet transporter holds 3 pallets and/or 2 motorbikes
Riverboat features a minifigure cockpit and space for 2 pallets and/or motorbikes.
Venus flytrap build features a closing ‘mouth’ and space for a spider.
Temple and bridge build features a moving statue that reveals a hiding space and lever-activated collapsing bridge.
Push the switch on the helicopter’s tail to activate the clamp system and lift the pallet transporter or 4x4 truck.
Rotate the crane arm on the work tower to move the pallet transporter or pallets to and from the riverboat.
Hook the 4x4 truck’s winch to the statue to set it upright and find what’s hidden behind it.
Slide the lever out on the temple and bridge section to collapse the bridge and send the explorer tumbling into the water.
Push the top of the Venus flytrap down to trap the spider inside.
Accessory elements include 3 pallets, mobile lab, fuel box, 2 fuel cans, treasure chest, gold-colored chalice, box, machete, working magnifying glass, camera and other tools.
Side-by-side rotor helicopter including rotors measures over 5” (14cm) high, 15” (38cm) long and 22” (56cm) wide.
Riverboat measures over 2” (6cm) high, 7” (20cm) long and 3” (8cm) wide.
4x4 truck measures over 2” (7cm) high, 4” (12cm) long and 2” (7cm) wide.
Work tower measures over 7” (20cm) high, 5” (15cm) wide and 5” (13cm) deep.
Temple and bridge build measures over 4” (11cm) high, 12” (31cm) wide and 5” (14cm) deep.
Pallet transporter measures over 2” (7cm) high, 2” (6cm) wide and 5” (14cm) deep.
Each pallet measures over 1” (4cm) high, 1” (5cm) wide and 1” (3cm) deep.
Venus flytrap build measures over 3” (8cm) high, 2” (6cm) wide and 3” (9cm) deep.
Crocodile figure measures over4” (11cm) long.
Tiger figure measures over 3” (8cm) long.",149.99,-0.44053428621623847,1.0874067240945555,0.9906509527738996,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60167,0.3465596008978955,Coast Guard Head Quarters,Sail the high seas and make a thrilling rescue!,"Strap on your life vest as part of the LEGO® City crew at the Coast Guard Headquarters with 2 levels, office rooms and a moving radar dish. There’s also a ship with opening bridge and deck, moving radar dish and searchlight, medical area and a rescue craft with launch function, as well as a helicopter with helipad, speedboat and a buildable buoy. Includes 7 minifigures, plus shark and octopus figures.
Build the bustling Headquarters of the LEGO City Coast Guard, with multiple vehicles and a full Coast Guard Squad!
Includes 7 Coast Guard minifigures, plus a shark and an octopus figure
LEGO City building toys are compatible with all LEGO construction sets for creative building
Coast Guard Ship measures over 8 inches high, 16 inches long, and 3 inches wide. 2-level Observation Headquarters measures over 8 inches high, 7 inches wide, and 5 inches deep
792 pieces – For boy and girls between the ages of 6 and 12 years old",119.99,-0.3881325757876919,-1.875158162240278,-1.7038265876749579,-1.4916375536605446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60161,0.37182399525560195,Jungle Exploration Site,Discover the secrets of the jungle with the LEGO® City explorers!,"Uncover amazing things at the Jungle Exploration Site, featuring a plane wreck with opening cockpit, amphibious helicopter with minifigure cockpit, spinning rotors and winch, heavy observation truck with minifigure cab, folding crane arm, observation room and space for the included motorbike on the back, plus an amphibious vehicle with minifigure cab, and cave and temple build. Includes 7 minifigures, plus leopard, crocodile, snake, frog and 2 spider figures.
Build a Jungle Exploration Site for the Jungle Explorers to explore as they search the jungle for the mysterious golden frog statues!
Includes 7 Jungle Explorer minifigures, plus golden frog statue elements, leopard and crocodile animal elements, and 2 spider figures
LEGO City building toys are compatible with all LEGO construction sets for creative building
Helicopter measures over 3 inches high, 9 inches long, and 7 inches wide. Heavy Observation Truck measures over 3 inches high, 7 inches long, and 2 inches wide
813 pieces – For boy and girls between the ages of 8 and 12 years old",119.99,-0.3095300101448721,0.21606411046666346,-0.46022156900625505,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60141,0.4692723734924696,Police Station,Throw the crooks back in jail after they break out!,"Be part of the action with the LEGO® City police as they try to keep the crooks in jail, featuring a three-level Police Station loaded with accessory elements, a jail cell with exploding wall function, watchtower, garage and offices, helicopter, police pursuit car and police motorbike, plus the crooks’ truck with rotating, extendable cherry picker. Includes seven minifigures plus a police dog figure.
Build a three-level Police Station, including a jail cell with exploding wall function and watch tower!
Vehicles included are a helicopter, police pursuit car, police motorbike plus the crooks’ truck with rotating, extendable cherry picker
Includes 7 minifigures: four police officers and three crooks, plus a police dog figure
LEGO City building toys are compatible with all LEGO construction sets for creative building
Police Station measures over 9” high, 14” wide and 14” deep. Helicopter measures over 3” high, 7” long and 1” wide. Police pursuit car measures over 1” high, 4” long and 1” wide. Police motorbike measures over 1” high, 2” long and under 1” wide. Crooks’ truck measures over 2” high, 4” long and 1” wide
894 pieces – For boys and girls between the ages of 6 and 12",99.99,-0.204726589287779,-0.3067414577100715,0.36884844343954815,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60188,0.45603864311462333,Mining Experts Site,Head to the LEGO® City mine and dig up some gold!,"Grab your hard hat and head out to the LEGO® City Mining Experts Site to make new discoveries! This thrilling children's toy features a large grinder/crusher with minifigure cab and raising arm, a front loader with raising shovel and a dump truck with tilting bed. It also includes a large mine system with golden nugget elements, explode function, hidden golden nugget element and a chute and track system with rotating chute and 2 mine carts, plus a mobile lab. Includes 6 minifigures plus bear and glow-in-the-dark spider figures.
Includes 6 minifigures: 2 drivers, a demolition expert, miner, scientist and a chief, plus bear and spider figures.
Features a massive grinder/crusher with minifigure cab and raising arm, plus a small front loader with raising shovel and a dump truck with tilting bed.
Also includes a large mine with breakaway elements to reveal a hidden golden nugget, a turning chute, track system with 2 mine carts, and a mobile lab.
Spider glows in the dark!
Turn the knob on the side of the grinder/crusher to spin the drill wheel.
Raise the grinder/crusher arm to lift or lower the drill wheel along the side of the mine.
Drop nuggets down the chute into the mine cart, then empty the cart’s load into the dump truck’s bed.
Dump the golden nuggets out of the truck bed and use the front loader to haul them to the mobile lab, before you use the triggers to blow open the hidden cache in the mine.
Accessory elements include a dynamite stick element, pickaxe, megaphone, chicken leg and 12 golden nugget elements.
This children's toy is suitable for ages 7-12.
Grinder/crusher measures over 6” (17cm) high, 11” (28cm) long and 4” (14cm) wide.
Front loader measures over 2” (6cm) high, 3” (10cm) long and 1” (5cm) wide.
Dump truck measures over 2” (6cm) high, 4” (12cm) long and 1” (5cm) wide.
Mine carts each measure over 1” (3cm) high, 1” (4cm) long and 1” (3cm) wide.
Mine with track measures over 4” (12cm) high, 5” (15cm) wide and 14” (37cm) deep.
Mobile lab measures over 1” (4cm) high, 1” (3cm) wide and under 1” (1cm) deep.",99.99,-0.44053428621623847,1.0874067240945555,0.9906509527738996,1.2444576552983015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60110,0.4993490334421201,Fire Station,Jump into action and save the hot dog stand… and lunch!,"Help the firefighters get the truck and helicopter loaded with gear! It’s lunchtime, so take a slide down the pole in the firehouse and head to the hot dog stand. On your way, give the firehouse dog his bone. Oh no, the hot dog stand is on fire! Pull out the fire hose and use the special stud-shooter to douse the flames and save the hot wings!
Build a fire station, truck and helicopter loaded with gear!
Includes 4 male firefighters, a female firefighter and a hot dog stand guy, plus a dog
LEGO City building toys are compatible with all LEGO construction sets for creative building
Fire Station measures over 12” high, 16” wide and 9” deep. Fire truck measures over 3” high, 9” long and 2” wide. Helicopter measures over 3” high, 6” long and 1” wide. Fire chief’s car measures over 1” high, 4” long and 1” wide. Hot dog stand measures over 2” high, 3” wide and 2” deep
919 pieces – For boys and girls between the ages of 6 and 12",99.99,-0.047521458002139395,0.21606411046666346,0.16158094032809642,0.6006705473079842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60174,0.19136403555769887,Mountain Police Headquarters,Stop the crooks from breaking their partner out of jail!,"Pick up your badge and make an arresting visit to the LEGO® City Mountain Police Headquarters! This exciting set features a 2-level police headquarters with a net shooter on the roof, jail cell with breakout wall/door and a cave under the jail cell with a mountain lion pounce function. This cool toy for kids also includes a helipad with ladder, police helicopter with spinning rotors, crook helicopter with spinning rotors and chain with hook, police 4x4 and motocross bike. Includes 7 minifigures and a mountain lion figure.
Includes 7 minifigures: a police chief, pilot, 2 officers and 3 crooks, plus a mountain lion figure.
Features a 2-level Mountain Police Headquarters with rotating satellite dish, net shooter, garage and ramp for a vehicle, jail cell with breakout wall/door, escape ‘rope', office with desks and a cave under the jail cell with mountain lion pounce function, plus a separate helipad with ladder.
Also includes a police helicopter with spinning rotors and opening minifigure cockpit, crooks' helicopter with spinning rotors, opening minifigure cockpit and a chain with hook, police 4x4 with tall bubble light, and a police motocross bike.
Hook the chain from the crooks’ helicopter onto the jail cell wall to break out the crook.
Take off in the police helicopter and 4x4 to chase after the crooks, then prep the net shooter and launch a net at the crooks' helicopter to force it to land.
Push the lever behind the cave to pounce the mountain lion at the crooks.
Accessory elements include 2 mugs, 2 golden bars, string net, binoculars, radio, flashlight, megaphone and 3 pairs of handcuffs.
This cool toy for kids is suitable for ages 5-12.
Police helicopter measures over 2” (7cm) high, 7” (19cm) long and 6” (16cm) wide.
Crooks' helicopter measures over 3” (8cm) high, 8” (22cm) long and 6” (16cm) wide.
Police motocross bike measures over 1” (3cm) high, 2” (6cm) long and under 1” (2cm) wide.
Police 4x4 measures over 2” (6cm) high, 4” (12cm) long and 2” (6cm) wide.
Police headquarters measures over 9” (24cm) high, 9” (23cm) wide and 6” (16cm) deep.
Police helipad measures over 2” (6cm) high, 2” (8cm) wide and 2” (8cm) deep.
As seen in the LEGO® City Police TV commercial.",89.99,-0.25712829971632556,0.041795587741085646,0.16158094032809642,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60169,0.2840001482026224,Cargo Terminal,Load up the truck and deliver the goods!,"Join the crew keeping the citizens of LEGO® City supplied with goods from the Cargo Terminal, featuring a truck with trailer, forklift with moving blades, telehandler with an opening cockpit and telescopic arm, gatehouse with raising barrier and sliding window, and a pallet storage rack plus 4 pallets of items, including a lawnmower and water scooter, and other fun accessories. Includes 4 minifigures.
Build a busy cargo terminal and help the crew unload the supplies!
Includes 4 minifigures: office worker, 2 cargo center workers and a truck driver
LEGO City building toys are compatible with all LEGO construction sets for creative building
Truck with trailer measures over 3” high, 15” long and 2” wide. Forklift measures over 3” high, 4” long and 1” wide. Telehandler with arm extended measures over 5” high, 7” long and 2” wide. Gatehouse with barrier lowered measures over 3” high, 5” wide and 5” deep.
Storage area measures over 4” high, 5” wide and 2” deep. Each container measures over 2” high, 1” wide and 2” deep. Lawnmower measures over 1” high, 1” long and 1” wide. Water scooter measures over 1” long, 1” wide and under 1” high. LEGO® boxes combined measure over 1” wide, 1” deep and under 1” high
740 pieces – For boys and girls between the ages of 6 and 12",79.99,-0.36193172057341866,1.0874067240945555,0.9906509527738996,0.11783021631524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60140,0.06865126296312482,Bulldozer Break-in,Protect the bank and stop the crooks!,"Be part of the action with the LEGO® City police as they protect the bank’s safe and ATM from the crooks and their bulldozer, with a high security truck loaded with accessories, helicopter with searchlight, spinning rotors, plus the crooks’ bulldozer with chains and hooks. Includes five minifigures plus a police dog figure.
Build an entire bank heist scene with a 2-level bank and three buildable vehicles!
Use the crooks’ bulldozer to pull the safe and ATM from the bank walls, then bring in the police helicopter and truck to chase them down and capture them!
Includes female police pilot, male police specialist, female police officer, and 2 crook minifigures, plus a police dog figure and lots of accessories
LEGO City building toys are compatible with all LEGO construction sets for creative building
Bank is over 6” high, 5” wide, and 2” deep. Bulldozer is over 2” high, 4” long, and 2” wide. Helicopter is over 2” high, 6” long, and 5” wide. Police truck is over 3” high, 6” long, and 2” wide
561 pieces – For boys and girls between the ages of 5 and 12 years old",69.99,-0.2309274445020523,-0.8295470258868073,-2.532896600120761,-1.0087972226678066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60160,-0.09376270076498792,Jungle Mobile Lab,Watch your step while you explore new things in the jungle!,"Discover exciting things in the depths of the LEGO® City jungle with the Jungle Mobile Lab, featuring a truck with opening sides and roof, a waterfall build with a crocodile and temple with a moving leaf that hides a treasure, plus a buildable Venus flytrap plant with closing ‘mouth’ and a kayak. Includes 4 minifigures plus crocodile and spider figures.
Build a Mobile Lab for the Jungle Explorers as they continue their adventure deeper into the jungle and discover a waterfall mini-build with hidden treasure!
Includes 4 Jungle Explorer minifigures, crocodile and spider figures, plus special hidden treasure element
LEGO City building toys are compatible with all LEGO construction sets for creative building
Jungle Mobile Lab measures over 4 inches high, 7 inches long, and 2 inches wide. Waterfall build measures over 3 inches high, 7 inches wide, and 6 inches deep
426 pieces – For boy and girls between the ages of 7 and 12 years old",59.99,-0.3881325757876919,0.5646011559178206,0.9906509527738996,0.7616173243055643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60173,-0.24173986771726844,Mountain Arrest,Fly in and surprise the crooks at their hideout!,"Pick up your badge and join the LEGO® City Mountain Police officers as they make a Mountain Arrest! This amazing children's toy set features a 2-level hideout with opening door, bathtub, beehive and post with crane and chain, a police helicopter with opening cab, double spinning rotors, opening door on the back, net shooter, winch with string and hook, plus a crook's escape buggy with space for loot. Includes 4 minifigures and a bear figure.
Includes 4 minifigures: a police officer, pilot and 2 crooks, plus a bear figure.
Features a 2-level crooks’ hideout with bathtub, opening door, beehive and crane with chain.
Also includes a police helicopter with double spinning rotors, net shooter and winch with string and hook, opening cockpit and sliding rear door, plus an escape buggy for the crooks with space for a backpack.
Move the crane arm on the hideout to lower the backpack and loot to the ground.
Hit the trigger on the net shooter to launch the net at the crook while the officer rappels to the ground using the winch and hook.
Accessory elements include 4 water elements, string net, brush, mug, map, backpack and 2 money bills.
This fun children's toy set is suitable for ages 5-12.
Police helicopter measures over 5” (13cm) high, 9” (24cm) long and 3” (8cm) wide.
Crooks' buggy measures over 1” (5cm) high, 3” (8cm) long and 1” (5cm) wide.
Hideout measures over 5” (13cm) high, 4” (12cm) wide and 2” (7cm) deep.
As seen in the LEGO® City Police TV commercial.",59.99,-0.4143334310019652,0.21606411046666346,-1.0820240783406065,-2.7792117696411776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60166,-0.10699643114283415,Heavy-duty Rescue Helicopter,Perform a daring helicopter rescue before the shark gets too close!,"Be a part of the fearless LEGO® City coast guard crew on the Heavy-duty Rescue Helicopter, featuring sliding doors on the sides, opening ramp in the back with space for the included water scooter, 2-minifigure cockpit and a rotating crane arm with lowering winch. This fun set also includes a lighthouse, shipwreck and a kayak with paddle, plus 4 minifigures and a shark figure.
Build a Heavy-Duty Rescue Helicopter with spinning rotors so the Coast Guard can complete their high-flying mission!
Includes 1 female and 2 male Coast Guard members, a kayaker, plus a shark figure
LEGO City building toys are compatible with all LEGO construction sets for creative building
Heavy-Duty Rescue Helicopter measures over 5 inches high, 15 inches long, and 3 inches wide
415 pieces – For boy and girls between the ages of 6 and 12 years old",59.99,-0.25712829971632556,0.041795587741085646,-0.25295406589480335,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60139,-0.156322153460261,Mobile Command Center,Stop the crooks before they escape from the mobile jail!,"Be part of the action with the LEGO® City police as they stop the crook’s escape from the jail cell in the Mobile Command Center, featuring a detachable truck cab, room for two minifigures, monitoring room with screens, satellite dish, opening roof, side doors and rear ramp, storage area for the motorbike and tools and a jail cell breakout feature, plus the crooks’ ATV. Includes four minifigures and a police dog figure.
Build a truck that opens into a police mobile command center, with a detachable cab, jail cell, monitoring room, satellite dish, and more cool features!
Pull off the jail door for a breakout, and then chase down the crooks’ buildable ATV with the police motorbike!
Includes male and female police officers and male and female crook minifigures, plus police dog figure and accessories
LEGO City building toys are compatible with all LEGO construction sets for creative building
Mobile command center is over 4” high, 9” long, and 2” wide. Truck cab is over 3” high, 5” long, and 2” wide. ATV is over 1” high, 2” long, and 1” wide. Motorbike is over 1” high, 2” long, and under 1” wide
374 pieces – For boys and girls between the ages of 6 and 12 years old",49.99,-0.204726589287779,-0.8295470258868073,-1.0820240783406065,-1.4916375536605446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60154,-0.20083561018574372,Bus Station,"Hop on, there’s so much to see with the LEGO® City bus!","Join the other passengers for a quick and easy ride on the LEGO® City Bus. This cool model features opening front and side doors, a bike rack on the front, seats for minifigure riders, luggage storage space and room for a wheelchair inside, as well as a bus stop with a bike stand, trash can, waiting area and ramp, plus a newsstand with newspapers, fruit and drinks for sale. Includes 6 minifigures and a dog figure.
Build a busy Bus Station so your minifigures can travel the city streets and beyond!
Includes 6 minifigures: featuring a wheelchair passenger, plus a dog figure
LEGO City building toys are compatible with all LEGO construction sets for creative building
City Bus measures over 2 inches high, 9 inches long, and13 inches wide. Bus Stop measures over 2 inches high, 3 inches wide, and 3 inches deep
337 pieces – For boy and girls between the ages of 5 and 12 years old",49.99,-0.047521458002139395,-1.3523525940635421,-2.532896600120761,-2.4573182156460187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
